,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,prop_missings,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,price,Luxury
1205,8.0,2.0,2.0,1600.0,64468.0,1600.0,1950.0,47.7344,-122.143,2.0,11.07392425564261,0.0,2014,1.0,0,0,B,0,0,2,995000,1
1206,10.0,3.0,2.5,1740.0,3721.0,1740.0,2009.0,47.3363,-122.213,3.0,8.221747728346623,0.0,2014,2.0,0,0,B,0,0,3,257000,0
1207,11.0,4.0,2.0,2200.0,3060.0,1100.0,1908.0,47.565,-122.284,4.0,8.026170194946426,0.0,2014,1.0,0,0,B,1,1,4,358000,0
1208,5.0,2.0,1.0,1000.0,4776.0,1000.0,1942.0,47.5619,-122.315,2.0,8.471358655072438,0.0,2014,1.0,0,0,CD,0,0,2,332000,0
1209,9.0,4.0,4.0,3610.0,12811.0,3610.0,2000.0,47.5812,-121.993,4.0,9.458059455856434,0.0,2014,2.0,0,0,B,0,0,4,870000,1
1210,9.0,3.0,2.5,1427.0,4337.0,1427.0,2009.0,47.3857,-122.162,3.0,8.374938143835367,0.0,2014,2.0,0,0,B,0,0,3,260000,0
1211,6.0,2.0,1.0,1020.0,8100.0,1020.0,1940.0,47.4971,-122.334,2.0,8.99961934066053,0.0,2014,1.0,0,0,B,0,0,2,195000,0
1212,11.0,4.0,3.0,2240.0,7035.0,2240.0,1942.0,47.5124,-122.374,4.0,8.858652969548489,0.0,2014,2.0,0,0,B,0,1,4,400000,0
1213,10.0,4.0,1.0,1530.0,4875.0,1530.0,1977.0,47.3638,-122.091,4.0,8.491875383431948,0.0,2014,2.0,0,0,B,0,0,4,164000,0
1214,7.0,3.0,2.5,3160.0,13603.0,3160.0,2003.0,47.7443,-121.977,3.0,9.51804563563343,0.0,2014,2.0,0,0,B,0,0,3,488000,0
1215,12.0,3.0,2.0,1480.0,6360.0,1480.0,1954.0,47.7311,-122.353,3.0,8.757783656334167,0.0,2014,1.0,0,0,B,0,0,3,465000,0
1216,9.0,3.0,1.0,1570.0,9136.0,1570.0,1953.0,47.7688,-122.337,3.0,9.119977931895791,0.0,2014,1.0,0,0,B,0,0,3,330000,0
1217,7.0,4.0,3.0,2310.0,4020.0,2310.0,1979.0,47.6154,-122.291,4.0,8.299037181613066,0.0,2014,3.0,0,0,A,0,0,4,890000,1
1218,7.0,4.0,2.5,2480.0,12688.0,1820.0,1967.0,47.6344,-122.205,4.0,9.448411943874628,0.0,2014,1.0,0,0,CD,1,0,4,1013050,1
1219,6.0,2.0,1.0,1570.0,8210.0,1150.0,1952.0,47.7221,-122.371,2.0,9.013108202446475,0.0,2014,1.0,0,0,CD,1,0,2,506000,1
1220,12.0,4.0,2.0,3410.0,15143.0,3410.0,1972.0,47.6709,-122.052,4.0,9.625293657956655,0.0,2014,2.0,0,0,CD,0,1,4,599000,1
1221,8.0,3.0,1.5,1060.0,9225.0,1060.0,1955.0,47.3217,-122.318,3.0,9.129672468908728,0.0,2014,1.0,0,0,CD,0,0,3,212000,0
1222,11.0,3.0,1.0,1510.0,4178.0,1510.0,1902.0,47.6849,-122.335,3.0,8.33758794211651,0.0,2014,2.0,0,0,B,0,1,3,799000,1
1223,8.0,4.0,3.0,1790.0,47250.0,1220.0,1987.0,47.5302,-121.746,4.0,10.763207932921889,0.0,2014,1.0,0,0,B,1,0,4,390000,0
1224,6.0,4.0,3.5,3770.0,37034.0,2830.0,1989.0,47.6463,-122.151,4.0,10.519591688597762,0.0,2014,2.0,0,0,B,1,0,4,1229000,1
1225,12.0,6.0,1.5,1810.0,4838.0,1050.0,1905.0,47.4874,-122.202,6.0,8.484256691169973,0.0,2014,1.5,0,0,CD,1,0,6,230000,0
1226,6.0,5.0,2.5,3260.0,24300.0,2310.0,1950.0,47.7587,-122.274,5.0,10.09823162932864,0.0,2014,1.5,0,1,CD,1,0,5,755000,1
1227,7.0,5.0,0.0,1798.0,11232.0,1798.0,1967.0,47.3266,-122.291,5.0,9.326522126265592,0.0,2014,1.0,0,0,B,0,0,5,199900,0
1228,10.0,3.0,2.5,1350.0,980.0,1050.0,2007.0,47.5998,-122.312,3.0,6.887552571664617,0.0,2014,2.0,0,0,B,1,0,3,397500,0
1229,10.0,3.0,2.0,1350.0,7216.0,1350.0,1964.0,47.7616,-122.365,3.0,8.88405606174246,0.0,2014,1.0,0,0,B,0,0,3,400000,0
1230,5.0,3.0,2.0,1330.0,6000.0,630.0,1900.0,47.5255,-122.327,3.0,8.699514748210191,5.263157894736842,2014,1.0,0,0,CD,1,0,3,240000,0
1231,7.0,3.0,1.0,1870.0,7671.0,1720.0,1937.0,47.7162,-122.36,3.0,8.945202263959297,0.0,2014,1.0,0,0,CD,1,0,3,375000,0
1232,9.0,4.0,2.5,2970.0,54450.0,2970.0,1983.0,47.4338,-122.146,4.0,10.905038128361106,0.0,2014,2.0,0,0,B,0,1,4,526000,1
1233,7.0,3.0,2.0,2380.0,17950.0,2110.0,1934.0,47.7591,-122.28,3.0,9.795345393916424,0.0,2014,2.0,0,0,CD,1,0,3,550000,1
1234,8.0,4.0,2.0,1560.0,7104.0,1140.0,1945.0,47.6714,-122.28,4.0,8.868413284672005,0.0,2014,1.5,0,0,B,1,0,4,537000,1
1235,10.0,3.0,2.0,1660.0,8160.0,1660.0,1951.0,47.4608,-122.358,3.0,9.006999447958153,0.0,2014,1.0,0,0,CD,0,0,3,315000,0
1236,6.0,3.0,1.0,1170.0,6700.0,1170.0,1957.0,47.7122,-122.29,3.0,8.809862805379057,0.0,2014,1.0,0,0,B,0,0,3,415000,0
1237,6.0,3.0,1.5,1660.0,15600.0,1660.0,1981.0,47.2589,-122.279,3.0,9.655026193237628,0.0,2014,2.0,0,0,B,0,0,3,220000,0
1238,12.0,3.0,2.0,1160.0,5200.0,1160.0,1977.0,47.3643,-122.09,3.0,8.556413904569519,0.0,2014,1.0,0,0,CD,0,0,3,199500,0
1239,9.0,4.0,2.5,1890.0,7200.0,1500.0,1978.0,47.7278,-122.218,4.0,8.881836305004146,0.0,2014,1.0,0,0,CD,1,0,4,506500,1
1240,6.0,4.0,2.0,2110.0,7208.0,1170.0,1975.0,47.4464,-122.129,4.0,8.882946799288174,0.0,2014,1.0,0,0,B,1,0,4,324000,0
1241,12.0,3.0,2.5,1900.0,8125.0,1540.0,1969.0,47.4564,-122.162,3.0,9.002701007197938,0.0,2014,1.0,0,0,B,1,0,3,340000,0
1242,10.0,4.0,4.5,4500.0,215186.0,2630.0,2009.0,47.559,-122.045,4.0,11.725695395856878,0.0,2014,2.0,0,1,B,1,0,4,1830000,1
1243,5.0,2.0,1.0,1010.0,4320.0,1010.0,1924.0,47.6846,-122.317,2.0,8.371010681238156,5.263157894736842,2014,1.0,0,0,A,0,0,2,501000,1
1244,7.0,3.0,2.5,2640.0,5964.0,2640.0,2003.0,47.7043,-122.128,3.0,8.69349667588463,0.0,2014,2.0,0,0,B,0,0,3,678000,1
1245,11.0,3.0,2.5,2280.0,200811.0,2280.0,1978.0,47.6522,-121.941,3.0,11.725695395856878,0.0,2014,1.0,0,0,B,0,0,3,410000,0
1246,8.0,3.0,1.0,1030.0,10480.0,1030.0,1954.0,47.5742,-122.139,3.0,9.257223957875032,5.263157894736842,2014,1.0,0,0,CD,0,0,3,397500,0
1247,10.0,4.0,3.0,2660.0,4500.0,1860.0,1909.0,47.6864,-122.347,4.0,8.411832675758411,0.0,2014,1.5,0,0,A,1,0,4,765000,1
1248,8.0,4.0,1.0,1470.0,6061.0,1470.0,1945.0,47.4819,-122.289,4.0,8.709630081951286,0.0,2014,1.5,0,0,B,0,0,4,150550,0
1249,6.0,3.0,2.5,1540.0,5338.0,770.0,1954.0,47.6942,-122.304,3.0,8.58260632996447,0.0,2014,1.0,0,0,A,1,0,3,312000,0
1250,11.0,3.0,1.0,1070.0,10563.0,1070.0,1969.0,47.7687,-122.166,3.0,9.265112607823163,0.0,2014,1.0,0,0,B,0,0,3,330000,0
1251,5.0,5.0,1.5,1900.0,10226.0,1130.0,1961.0,47.7226,-122.227,5.0,9.232688775639945,0.0,2014,1.0,0,0,B,1,0,5,415000,0
1252,8.0,3.0,2.0,2430.0,11448.0,1620.0,1949.0,47.6971,-122.391,3.0,9.345570321236286,0.0,2014,1.0,0,1,A,1,0,3,710000,1
1253,7.0,3.0,1.0,990.0,4440.0,990.0,1943.0,47.522,-122.354,3.0,8.39840965542627,0.0,2014,1.0,0,0,B,0,0,3,226550,0
1254,9.0,4.0,2.5,2980.0,9235.0,1690.0,1977.0,47.5513,-122.162,4.0,9.13075589263334,0.0,2014,1.0,0,0,CD,1,0,4,623000,1
1255,10.0,4.0,3.5,4440.0,8125.0,3140.0,1922.0,47.5744,-122.283,4.0,9.002701007197938,0.0,2014,2.0,0,1,A,1,0,4,2250000,1
1256,5.0,2.0,1.0,960.0,28717.0,960.0,1984.0,47.3356,-122.502,2.0,10.265244560881653,0.0,2014,1.0,0,0,CD,0,0,2,255000,0
1257,7.0,3.0,1.5,1950.0,15954.0,1950.0,1959.0,47.336,-122.319,3.0,9.677464860471074,0.0,2014,1.0,0,0,CD,0,0,3,290000,0
1258,11.0,3.0,3.0,2630.0,10156.0,2630.0,1987.0,47.5481,-122.156,3.0,9.225819942824568,0.0,2014,1.0,0,0,CD,0,0,3,778000,1
1259,12.0,5.0,3.5,4050.0,35600.0,4050.0,1990.0,47.5465,-122.122,5.0,10.480100916840122,0.0,2014,2.0,0,0,B,0,0,5,1005000,1
1260,5.0,4.0,2.5,2280.0,6660.0,1960.0,1940.0,47.6503,-122.368,4.0,8.803874763534434,0.0,2014,1.5,0,1,B,1,1,4,820000,1
1261,11.0,3.0,2.5,3087.0,5002.0,3087.0,2014.0,47.2974,-122.349,3.0,8.517593111437565,0.0,2014,2.0,0,0,B,0,0,3,399950,0
1262,10.0,3.0,2.0,1250.0,4120.0,980.0,1925.0,47.685,-122.36,3.0,8.323608442343572,0.0,2014,1.0,0,0,CD,1,0,3,579500,1
1263,8.0,4.0,2.5,1850.0,7850.0,1850.0,1985.0,47.6914,-122.103,4.0,8.968268810776454,0.0,2014,2.0,0,0,B,0,0,4,540000,1
1264,9.0,5.0,2.5,3040.0,9570.0,1640.0,1966.0,47.5651,-122.164,5.0,9.166388484447,0.0,2014,1.0,0,1,CD,1,0,5,795000,1
1265,10.0,4.0,2.5,2630.0,15000.0,2630.0,1962.0,47.5262,-122.028,4.0,9.615805480084347,0.0,2014,2.0,0,0,A,0,0,4,589000,1
1266,9.0,3.0,3.5,3230.0,7639.0,3230.0,1999.0,47.6338,-122.063,3.0,8.94102198354136,0.0,2014,2.0,0,0,B,0,0,3,817500,1
1267,10.0,2.0,1.0,760.0,33801.0,760.0,1931.0,47.4703,-122.076,2.0,10.428245666832275,0.0,2014,1.0,0,0,CD,0,0,2,352000,0
1268,9.0,4.0,3.0,2440.0,3600.0,1480.0,1929.0,47.6853,-122.331,4.0,8.1886891244442,0.0,2014,1.5,0,0,A,1,0,4,780000,1
1269,6.0,2.0,1.0,1140.0,5100.0,1140.0,1942.0,47.5323,-122.383,2.0,8.536995818712418,0.0,2014,1.0,0,0,B,0,0,2,400000,0
1270,5.0,5.0,2.5,2910.0,9636.0,1690.0,1964.0,47.5803,-122.119,5.0,9.173261363734762,0.0,2014,1.0,0,0,CD,1,0,5,530000,1
1271,9.0,4.0,2.5,2470.0,7539.0,2470.0,2006.0,47.7407,-122.226,4.0,8.927844826211702,0.0,2014,2.0,0,0,B,0,0,4,550000,1
1272,5.0,4.0,2.5,2840.0,4500.0,2840.0,2012.0,47.7678,-122.237,4.0,8.411832675758411,0.0,2014,2.0,0,0,B,0,0,4,557000,1
1273,5.0,4.0,3.0,1830.0,9548.0,1830.0,1991.0,47.7379,-122.224,4.0,9.16408698745872,0.0,2014,2.0,0,0,B,0,0,4,415000,0
1274,8.0,4.0,2.5,3370.0,35150.0,1770.0,1993.0,47.461,-122.002,4.0,10.46737989723881,0.0,2014,1.0,0,0,A,1,0,4,592500,1
1275,12.0,4.0,3.5,2600.0,2074.0,2150.0,2011.0,47.5402,-122.028,4.0,7.637234388789473,0.0,2014,2.0,0,0,B,1,0,4,661000,1
1276,10.0,4.0,2.5,3040.0,9690.0,1940.0,1978.0,47.5923,-122.169,4.0,9.178849704884811,0.0,2014,1.0,0,0,CD,1,0,4,760000,1
1277,12.0,3.0,2.5,1020.0,1570.0,720.0,2004.0,47.5871,-122.317,3.0,7.358830898342354,0.0,2014,2.0,0,0,B,1,0,3,300000,0
1278,6.0,3.0,1.0,1070.0,7140.0,1070.0,1989.0,47.5427,-122.288,3.0,8.87346805533363,0.0,2014,1.0,0,0,B,0,0,3,327500,0
1279,5.0,3.0,2.5,1280.0,959.0,1280.0,2005.0,47.6914,-122.343,3.0,6.8658910748834385,0.0,2014,3.0,0,0,B,0,0,3,355000,0
1280,5.0,2.0,1.0,1080.0,4000.0,1080.0,1940.0,47.6902,-122.387,2.0,8.294049640102028,0.0,2014,1.0,0,0,B,0,0,2,345000,0
1281,5.0,3.0,2.5,1445.0,1606.0,1300.0,2003.0,47.5348,-122.072,3.0,7.381501894506707,0.0,2014,2.0,0,0,B,1,0,3,387000,0
1282,8.0,1.0,1.0,780.0,1033.0,780.0,1922.0,47.6155,-122.306,1.0,6.940222469119639,0.0,2014,1.0,0,0,B,0,1,<2,250000,0
1283,12.0,3.0,2.0,1770.0,2150.0,1770.0,1999.0,47.6102,-122.314,3.0,7.673223121121708,0.0,2014,3.0,0,0,B,0,0,3,660000,1
1284,8.0,3.0,2.0,1580.0,6127.0,1580.0,1947.0,47.7192,-122.32,3.0,8.720460512725655,0.0,2014,1.5,0,0,A,0,0,3,402000,0
1285,7.0,3.0,1.0,1240.0,6195.0,1240.0,1948.0,47.7681,-122.266,3.0,8.731497794063243,0.0,2014,1.0,0,0,B,0,0,3,230000,0
1286,12.0,4.0,0.0,2660.0,65340.0,2660.0,1988.0,47.4969,-122.06,4.0,11.08735968515506,0.0,2014,2.0,0,0,B,0,0,4,523000,1
1287,7.0,4.0,2.0,1870.0,6551.0,1870.0,2009.0,47.1934,-121.977,4.0,8.787372988731876,0.0,2014,1.0,0,1,B,0,0,4,272000,0
1288,7.0,3.0,2.0,2220.0,17568.0,2220.0,1967.0,47.749,-122.083,3.0,9.773834344309257,0.0,2014,1.0,0,0,CD,0,0,3,437000,0
1289,9.0,4.0,2.5,2160.0,9750.0,2160.0,1983.0,47.7438,-122.246,4.0,9.185022563991893,0.0,2014,2.0,0,0,B,0,0,4,518000,1
1290,6.0,4.0,4.5,2360.0,57514.0,2360.0,1939.0,47.2843,-122.294,4.0,10.95978367541029,0.0,2014,2.0,0,0,CD,0,1,4,590000,1
1291,7.0,3.0,1.0,840.0,9480.0,840.0,1960.0,47.3277,-122.341,3.0,9.156939595249067,0.0,2014,1.0,0,0,B,0,0,3,86500,0
1292,9.0,2.0,2.0,1560.0,43748.0,1560.0,1967.0,47.5729,-121.676,2.0,10.686201176455116,0.0,2014,2.0,0,0,B,0,1,2,295000,0
1293,10.0,3.0,1.0,810.0,5240.0,810.0,1942.0,47.4734,-122.35,3.0,8.564076777315087,0.0,2014,1.0,0,0,B,0,0,3,215000,0
1294,9.0,5.0,3.5,3150.0,10542.0,1620.0,1974.0,47.7469,-122.217,5.0,9.263122557415151,0.0,2014,1.0,0,0,A,1,0,5,600000,1
1295,8.0,3.0,2.0,1850.0,8208.0,1180.0,1970.0,47.3109,-122.362,3.0,9.012864567410551,0.0,2014,1.0,0,0,CD,1,0,3,245000,0
1296,8.0,3.0,2.0,1040.0,5097.0,800.0,1944.0,47.6385,-122.401,3.0,8.536407410340042,0.0,2014,1.0,0,0,CD,1,0,3,619790,1
1297,8.0,4.0,0.0,1770.0,7000.0,1770.0,1972.0,47.7193,-122.218,4.0,8.85366542803745,0.0,2014,1.0,0,0,A,0,0,4,480000,0
1298,10.0,3.0,2.0,1680.0,8487.0,1680.0,1993.0,47.1959,-122.01,3.0,9.046290859969677,0.0,2014,1.0,0,0,B,0,0,3,305000,0
1299,8.0,4.0,2.5,2820.0,5934.0,1770.0,1952.0,47.5706,-122.403,4.0,8.688453800850768,0.0,2014,1.0,0,1,A,1,0,4,960000,1
1300,6.0,4.0,4.5,6550.0,53330.0,5400.0,1993.0,47.7283,-122.046,4.0,10.884254303594648,0.0,2014,2.0,0,0,B,0,0,4,1820000,1
1301,12.0,3.0,2.5,1805.0,3402.0,1805.0,2009.0,47.3521,-122.212,3.0,8.132118772955806,0.0,2014,2.0,0,0,B,0,0,3,266000,0
1302,12.0,3.0,1.0,1010.0,7920.0,1010.0,1925.0,47.5249,-122.37,3.0,8.977146484808472,0.0,2014,1.0,0,0,B,0,0,3,216000,0
1303,8.0,2.0,1.0,800.0,5080.0,800.0,1938.0,47.6978,-122.314,2.0,8.533066540572527,0.0,2014,1.0,0,0,B,0,0,2,404500,0
1304,8.0,3.0,2.0,1530.0,3400.0,990.0,1907.0,47.6204,-122.296,3.0,8.131530710604252,0.0,2014,1.0,0,0,B,1,1,3,529000,1
1305,11.0,2.0,2.5,1400.0,1262.0,1160.0,2008.0,47.5342,-122.349,2.0,7.140453043101158,0.0,2014,2.0,0,0,B,1,0,2,299000,0
1306,6.0,3.0,2.0,2260.0,9568.0,1780.0,1985.0,47.6457,-122.058,3.0,9.166179476190413,0.0,2014,1.0,0,0,B,1,0,3,539000,1
1307,8.0,3.0,2.5,2680.0,28243.0,2680.0,1993.0,47.7637,-122.05,3.0,10.248600918259545,0.0,2014,2.0,0,0,B,0,0,3,660000,1
1308,8.0,3.0,1.0,1020.0,18050.0,1020.0,1969.0,47.5254,-122.043,3.0,9.800900963761027,0.0,2014,1.0,0,0,B,0,0,3,399950,0
1309,11.0,4.0,3.0,4270.0,25807.0,4270.0,1996.0,47.5951,-122.206,4.0,10.15840105193914,0.0,2014,2.0,0,0,B,0,0,4,1610000,1
1310,11.0,4.0,2.5,1810.0,4871.0,1810.0,1999.0,47.4088,-122.192,4.0,8.491054533806542,0.0,2014,2.0,0,0,B,0,0,4,295000,0
1311,8.0,4.0,2.5,3230.0,5899.0,3230.0,2012.0,47.515,-121.869,4.0,8.682538124003075,0.0,2014,2.0,0,0,B,0,0,4,569950,1
1312,5.0,3.0,1.5,2020.0,11358.0,1190.0,1956.0,47.6641,-122.185,3.0,9.337677620437377,0.0,2014,1.0,0,0,CD,1,0,3,465000,0
1313,6.0,5.0,1.5,2520.0,5753.0,1510.0,1928.0,47.2058,-121.997,5.0,8.657476736863293,0.0,2014,1.5,0,0,CD,1,0,5,250000,0
1314,8.0,3.0,2.0,1750.0,14400.0,1750.0,1951.0,47.4535,-122.361,3.0,9.574983485564092,0.0,2014,1.0,0,0,CD,0,0,3,368000,0
1315,9.0,3.0,1.5,1280.0,974.0,1280.0,2003.0,47.7162,-122.293,3.0,6.881411303642535,0.0,2014,3.0,0,0,B,0,0,3,281000,0
1316,10.0,3.0,1.0,1160.0,8950.0,1160.0,1968.0,47.7499,-122.338,3.0,9.099408811268901,0.0,2014,1.0,0,0,B,0,0,3,294950,0
1317,8.0,3.0,1.0,1160.0,4360.0,1160.0,1929.0,47.6718,-122.291,3.0,8.38022733634308,0.0,2014,1.0,0,0,CD,0,0,3,501000,1
1318,8.0,3.0,2.0,1560.0,16194.0,1560.0,1961.0,47.5966,-122.175,3.0,9.69239608224606,0.0,2014,1.0,0,0,B,0,0,3,500000,0
1319,8.0,3.0,2.5,2320.0,52272.0,2320.0,1974.0,47.587,-122.068,3.0,10.864216133840852,0.0,2014,1.5,0,0,B,0,0,3,600000,1
1320,10.0,4.0,0.0,2740.0,4912.0,1370.0,1937.0,47.6523,-122.412,4.0,8.499436469826978,0.0,2014,1.0,0,0,CD,1,0,4,779000,1
1321,6.0,4.0,2.5,2050.0,2772.0,2050.0,2012.0,47.5421,-122.011,4.0,7.927324360309794,0.0,2014,2.0,0,0,B,0,0,4,639888,1
1322,9.0,3.0,2.5,2290.0,14374.0,2290.0,1983.0,47.5886,-122.074,3.0,9.573176298028388,0.0,2014,2.0,0,0,B,0,1,3,622500,1
1323,8.0,1.0,1.0,860.0,4800.0,860.0,1907.0,47.6146,-122.299,1.0,8.476371196895983,0.0,2014,1.0,0,0,B,0,0,<2,330000,0
1324,7.0,3.0,2.0,1110.0,7231.0,1110.0,1991.0,47.4036,-122.191,3.0,8.886132618174951,0.0,2014,1.0,0,0,CD,0,0,3,223000,0
1325,11.0,4.0,2.5,1780.0,5822.0,1780.0,2001.0,47.4455,-122.169,4.0,8.669399124305569,0.0,2014,2.0,0,0,B,0,0,4,311000,0
1326,10.0,2.0,1.0,1150.0,9186.0,1150.0,1946.0,47.5081,-122.33,2.0,9.12543586488574,0.0,2014,1.0,0,0,B,0,0,2,324950,0
1327,6.0,3.0,1.5,1580.0,8184.0,1140.0,1954.0,47.4294,-122.331,3.0,9.009936307631463,0.0,2014,1.0,0,0,B,1,0,3,260000,0
1328,12.0,3.0,2.5,2720.0,8622.0,2720.0,2002.0,47.4954,-122.163,3.0,9.06207235530708,0.0,2014,2.0,0,0,B,0,0,3,420000,0
1329,10.0,2.0,1.0,860.0,5160.0,860.0,1909.0,47.6823,-122.388,2.0,8.548691858475609,0.0,2014,1.0,0,0,CD,0,0,2,390000,0
1330,9.0,3.0,1.0,1250.0,8450.0,1250.0,1954.0,47.503,-122.364,3.0,9.041921720351219,0.0,2014,1.0,0,0,CD,0,0,3,333000,0
1331,7.0,3.0,2.0,1590.0,87120.0,1590.0,1998.0,47.2241,-122.072,3.0,11.375041757606843,0.0,2014,1.0,0,1,B,0,0,3,399950,0
1332,5.0,2.0,1.0,700.0,2334.0,700.0,1945.0,47.701,-122.39,2.0,7.755338812846501,0.0,2014,1.0,0,0,B,0,0,2,367000,0
1333,8.0,4.0,2.5,2730.0,10753.0,2730.0,1991.0,47.5414,-122.133,4.0,9.282940064390527,0.0,2014,2.0,0,0,B,0,0,4,756000,1
1334,6.0,4.0,2.0,1850.0,6000.0,1270.0,1944.0,47.4923,-122.247,4.0,8.699514748210191,0.0,2014,1.0,0,0,CD,1,0,4,230000,0
1335,12.0,3.0,2.0,1590.0,7931.0,1190.0,1979.0,47.3628,-122.05,3.0,8.97853441008332,0.0,2014,1.0,0,0,B,1,0,3,240000,0
1336,7.0,4.0,1.5,1460.0,8760.0,1460.0,1958.0,47.4698,-122.36,4.0,9.077951183930438,0.0,2014,1.0,0,0,B,0,0,4,300000,0
1337,9.0,4.0,2.0,1720.0,6413.0,860.0,1950.0,47.5734,-122.395,4.0,8.766082459148864,0.0,2014,1.0,0,0,CD,1,0,4,537000,1
1338,7.0,3.0,2.0,1220.0,6404.0,1220.0,1994.0,47.3523,-122.059,3.0,8.764678074116606,0.0,2014,1.0,0,0,B,0,0,3,249900,0
1339,6.0,4.0,2.0,1240.0,3000.0,1040.0,1908.0,47.6076,-122.298,4.0,8.006367567650246,0.0,2014,1.0,0,0,B,1,0,4,375000,0
1340,7.0,3.0,2.5,1440.0,7320.0,1440.0,1954.0,47.7179,-122.316,3.0,8.898365606955357,0.0,2014,1.0,0,0,A,0,0,3,430000,0
1341,10.0,2.0,1.0,1020.0,6380.0,1020.0,1930.0,47.6971,-122.317,2.0,8.760923376338836,0.0,2014,1.0,0,0,B,0,1,2,290000,0
1342,10.0,3.0,2.0,1460.0,7884.0,1460.0,1975.0,47.4457,-122.128,3.0,8.97259066827261,0.0,2014,1.0,0,0,B,0,0,3,315000,0
1343,7.0,2.0,1.0,1410.0,3600.0,1310.0,1925.0,47.6695,-122.338,2.0,8.1886891244442,0.0,2014,1.5,0,0,CD,1,0,2,760000,1
1344,5.0,3.0,1.0,1080.0,8100.0,1080.0,1955.0,47.777,-122.307,3.0,8.99961934066053,0.0,2014,1.0,0,0,CD,0,0,3,339000,0
1345,12.0,3.0,1.5,2400.0,10275.0,1540.0,1964.0,47.6888,-122.126,3.0,9.237469039364436,0.0,2014,1.0,0,0,CD,1,0,3,510000,1
1346,5.0,3.0,1.0,1180.0,5002.0,1180.0,1946.0,47.7529,-122.324,3.0,8.517593111437565,0.0,2014,1.5,0,0,B,0,0,3,220000,0
1347,8.0,5.0,0.0,2010.0,3600.0,1510.0,1912.0,47.6522,-122.366,5.0,8.1886891244442,0.0,2014,1.5,0,0,B,1,0,5,475000,0
1348,7.0,4.0,1.0,1600.0,5500.0,1600.0,1946.0,47.6983,-122.393,4.0,8.612503371220562,0.0,2014,1.5,0,0,CD,0,0,4,625000,1
1349,8.0,3.0,2.5,2990.0,216057.0,2990.0,1994.0,47.754,-121.942,3.0,11.725695395856878,0.0,2014,2.0,0,0,B,0,0,3,500000,0
1350,8.0,4.0,2.0,2710.0,9216.0,1440.0,1961.0,47.5523,-122.379,4.0,9.128696382935672,0.0,2014,1.0,0,0,B,1,0,4,624000,1
1351,12.0,3.0,1.0,980.0,7480.0,830.0,1948.0,47.5206,-122.363,3.0,8.919988070968524,0.0,2014,1.0,0,0,B,1,0,3,280000,0
1352,10.0,2.0,1.0,1270.0,3700.0,1270.0,1909.0,47.5949,-122.307,2.0,8.216088098632316,0.0,2014,1.5,0,0,B,0,0,2,404500,0
1353,12.0,4.0,2.0,1500.0,12560.0,1000.0,1977.0,47.2918,-122.197,4.0,9.438272440022189,5.263157894736842,2014,1.0,0,0,CD,1,0,4,239000,0
1354,10.0,4.0,3.5,4300.0,8406.0,3580.0,1987.0,47.5396,-122.214,4.0,9.036701015565063,0.0,2014,2.0,0,1,B,1,0,4,1130000,1
1355,12.0,3.0,1.0,1340.0,10035.0,1340.0,1959.0,47.4916,-122.254,3.0,9.213834261230438,0.0,2014,1.0,0,0,B,0,0,3,227000,0
1356,11.0,4.0,2.0,1810.0,42981.0,1810.0,1973.0,47.5597,-121.85,4.0,10.668513436561481,0.0,2014,1.0,0,0,CD,0,0,4,295000,0
1357,5.0,4.0,2.5,3190.0,11375.0,2210.0,1946.0,47.704,-122.3,4.0,9.33917324381915,0.0,2014,1.0,0,0,A,1,0,4,659000,1
1358,7.0,4.0,3.5,4370.0,18361.0,4370.0,2001.0,47.544,-121.872,4.0,9.817984128922188,0.0,2014,2.0,0,0,B,0,0,4,1145000,1
1359,12.0,4.0,3.5,3470.0,7396.0,2520.0,1979.0,47.7146,-122.279,4.0,8.908694592507015,0.0,2014,2.0,0,1,B,1,0,4,810000,1
1360,11.0,4.0,2.5,2716.0,7850.0,2716.0,2014.0,47.352,-122.197,4.0,8.968268810776454,0.0,2014,2.0,0,0,B,0,0,4,452000,0
1361,10.0,4.0,1.0,1510.0,1501.0,1510.0,1906.0,47.6526,-122.342,4.0,7.313886831633462,0.0,2014,1.5,0,0,B,0,0,4,420000,0
1362,6.0,4.0,2.5,2400.0,7351.0,2400.0,1990.0,47.5707,-122.022,4.0,8.902591637374087,0.0,2014,2.0,0,0,B,0,0,4,650000,1
1363,6.0,4.0,2.0,1210.0,11100.0,1210.0,1955.0,47.5747,-122.145,4.0,9.314700387300425,0.0,2014,1.0,0,0,CD,0,0,4,483300,0
1364,6.0,3.0,2.0,1670.0,7757.0,1670.0,1992.0,47.3802,-122.207,3.0,8.956350940490871,0.0,2014,1.0,0,0,B,0,0,3,289950,0
1365,10.0,4.0,2.5,2620.0,14126.0,1620.0,1941.0,47.6983,-122.397,4.0,9.555772349968867,0.0,2014,1.0,0,1,CD,1,0,4,922000,1
1366,7.0,4.0,2.5,2510.0,31584.0,2510.0,1979.0,47.6153,-122.054,4.0,10.360405942233209,0.0,2014,2.0,0,0,CD,0,0,4,605000,1
1367,6.0,4.0,2.0,1970.0,10500.0,1820.0,1961.0,47.479,-122.356,4.0,9.259130536145614,0.0,2014,1.0,0,0,B,1,0,4,410000,0
